NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1315475, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1315475, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1315897, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1315897, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1315897, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1316720, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1316720, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1316720, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1316904, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1316904, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1316904, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1317925, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1317925, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1317925, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1318579, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1318579, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1318579, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1318726, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1318726, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1318726, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1319158, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1319158, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1319158, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1319333, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1319333, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1319333, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1319871, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1319871, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1319871, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,2-W,Scaled Score,Scale,212.0,CPI,Scale,25.0,,,
373737,1322423, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1322423, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1322423, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1322437, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1322437, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1322437, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1322561, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1322561, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1322561, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1323893, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1323893, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1323893, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1323910, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1323910, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,2-W,Scaled Score,Scale,214.0,CPI,Scale,25.0,,,
373737,1323910, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
373737,1324101, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1324101, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1324101, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1324304, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1324304, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1324304, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1325169, ,11.0,May 1,MCAS,MCAS Math,Math,11.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1325169, ,11.0,June 1,MCAS,MCAS Science,Science,11.0,Performance Level,Level,6-P+,Scaled Score,Scale,236.0,CPI,Scale,,,,
373737,1325169, ,11.0,April 1,MCAS,MCAS ELA,ELA,11.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1325422, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1325422, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1325422, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1325941, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1325941, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1325941, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1327357, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1327357, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,2-W,Scaled Score,Scale,212.0,CPI,Scale,25.0,,,
373737,1327357, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,2-W,Scaled Score,Scale,216.0,CPI,Scale,25.0,,,
373737,1328058, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1328058, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,2-W,Scaled Score,Scale,216.0,CPI,Scale,25.0,,,
373737,1328058, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1328680, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,222.0,CPI,Scale,50.0,,,
373737,1328680, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1328680, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1328772, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1328772, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1328772, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1329131, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1329131, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1329131, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1329798, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1329798, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1329798, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1329871, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1329871, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1329871, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1330112, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1330112, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,5-A,Scaled Score,Scale,272.0,CPI,Scale,100.0,,,
373737,1330112, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1330427, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1330427, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1330427, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1330489, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1330489, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1330489, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
373737,1330741, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1330741, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1330741, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1330939, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1330939, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1330939, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1332178, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1332178, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,222.0,CPI,Scale,50.0,,,
373737,1332178, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1332532, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1332532, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1332532, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1332867, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1332867, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,242.0,CPI,Scale,100.0,,,
373737,1332867, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1333217, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1333217, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1333217, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1333517, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1333517, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1333517, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1334361, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1334361, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1334361, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1334493, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1334493, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1334493, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1334870, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,5-A,Scaled Score,Scale,264.0,CPI,Scale,100.0,,,
373737,1334870, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1334870, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335129, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1335129, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335129, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1335225, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335225, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335225, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335292, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1335292, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1335292, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1335507, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1335507, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1335507, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1335617, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1335617, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1335617, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1336173, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,5-A,Scaled Score,Scale,264.0,CPI,Scale,100.0,,,
373737,1336173, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1336173, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1336451, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1336451, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1336451, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1336566, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1336566, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1336566, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1336615, ,9.0,April 1,MCAS,MCAS ELA,ELA,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1336615, ,9.0,June 1,MCAS,MCAS Science,Science,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,272.0,CPI,Scale,,,,
373737,1336615, ,9.0,May 1,MCAS,MCAS Math,Math,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1337176, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1337176, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1337176, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,222.0,CPI,Scale,50.0,,,
373737,1337473, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,222.0,CPI,Scale,50.0,,,
373737,1337473, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,2-W,Scaled Score,Scale,216.0,CPI,Scale,25.0,,,
373737,1337473, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,2-W,Scaled Score,Scale,214.0,CPI,Scale,25.0,,,
373737,1337689, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1337689, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1337689, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1337944, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1337944, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1337944, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1338118, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1338118, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1338118, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1338901, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1338901, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,222.0,CPI,Scale,50.0,,,
373737,1338901, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1339230, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1339230, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,5-A,Scaled Score,Scale,264.0,CPI,Scale,100.0,,,
373737,1339230, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,5-A,Scaled Score,Scale,280.0,CPI,Scale,100.0,,,
373737,1339404, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1339404, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1339404, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1339482, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,2-W,Scaled Score,Scale,216.0,CPI,Scale,25.0,,,
373737,1339482, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,2-W,Scaled Score,Scale,210.0,CPI,Scale,25.0,,,
373737,1339482, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1339522, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1339522, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1339522, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
